tconst,title,year,genres,rating,votes,clean_title,description
tt1488555,The Change-Up,2011,"Comedy,Fantasy",6.3,203484.0,the change-up,"Lifelong friends Dave and Mitch are envious of the other's life. Mitch thinks Dave has it all: a beautiful, loving family and a high-paying job at a prestigious law firm. But Dave thinks Mitch’s stress-free playboy life without obligation or consequence is the real dream come true. One fateful drunken night, they both admit that they wish they had the other’s life while peeing in a fountain when lightning strikes. The next morning, they wake up, hungover, in each other’s bodies! With time not on their side, Mitch and Dave comically struggle to avoid completely destroying each other’s lives before they can find a way to get their old ones back."
tt0120647,Deep Impact,1998,"Action,Drama,Sci-Fi",6.3,203176.0,deep impact,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century."
tt0046912,Dial M for Murder,1954,"Crime,Drama,Mystery",8.2,202737.0,dial m for murder,"When her American lover visits London, a wealthy woman’s jealous husband hatches a plan to murder her and inherit her fortune."
tt0385752,The Golden Compass,2007,"Adventure,Family,Fantasy",6.1,202734.0,the golden compass,"In a parallel universe, after overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny."
tt0054698,Breakfast at Tiffany's,1961,"Comedy,Drama,Romance",7.5,202659.0,breakfast at tiffany's,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way."
tt10366460,CODA,2021,"Comedy,Drama,Music",8.0,202536.0,coda,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents."
tt0244244,Swordfish,2001,"Action,Crime,Thriller",6.5,202390.0,swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything."
tt0450278,Hostel,2005,Horror,5.9,202389.0,hostel,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them."
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,"Biography,Crime,Drama",7.5,202304.0,the assassination of jesse james by the coward robert ford,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status."
tt1646987,Wrath of the Titans,2012,"Action,Adventure,Fantasy",5.7,202211.0,wrath of the titans,"Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos."
tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.0,202065.0,ralph breaks the internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube."
tt0272152,K-PAX,2001,"Drama,Mystery,Sci-Fi",7.4,201431.0,k-pax,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations."
tt4209788,Molly's Game,2017,"Biography,Crime,Drama",7.4,201157.0,molly's game,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game."
tt1355683,Black Mass,2015,"Biography,Crime,Drama",6.8,201119.0,black mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf."
tt0117913,A Time to Kill,1996,"Crime,Drama,Thriller",7.5,201061.0,a time to kill,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK."
tt0072684,Barry Lyndon,1975,"Adventure,Drama,War",8.1,200985.0,barry lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon."
tt2226417,Insidious: Chapter 2,2013,"Horror,Mystery,Thriller",6.6,200661.0,insidious: chapter 2,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.
